id	DESeq2_logFC	DESeq2_padj	edgeR_logFC	edgeR_padj	maxPadj	minPadj
ZNF331	-2.39406812774649	1.46389155692992e-56	-2.33480794048815	1.08911653878677e-21	1.08911653878677e-21	1.46389155692992e-56
CNTRL	2.17341757526057	3.91370143131144e-34	2.23076647091346	1.1219480296497e-21	1.1219480296497e-21	3.91370143131144e-34
AXIN2	-4.36999375755641	6.88791353466175e-25	-4.3132583816705	1.17846811291047e-21	1.17846811291047e-21	6.88791353466175e-25
RGS7	-6.81347175507059	7.90270147643286e-10	-6.5466128935443	1.24520369475839e-21	7.90270147643286e-10	1.24520369475839e-21
LPIN1	2.24811839898301	6.02698547542487e-38	2.30716883779434	1.24952211173796e-21	1.24952211173796e-21	6.02698547542487e-38
RAP1GAP	-3.72502193886593	5.8403668907063e-37	-3.662327155506	1.2533616488874e-21	1.2533616488874e-21	5.8403668907063e-37
IPW	-3.54379571698621	1.27113089071573e-24	-3.48668350481631	1.2989191925826e-21	1.2989191925826e-21	1.27113089071573e-24
SLC22A20	-5.10520635020884	1.51944559882942e-20	-5.01049499184426	1.34023621281671e-21	1.51944559882942e-20	1.34023621281671e-21
DAB1	-5.90059124558217	8.95184044814638e-19	-5.78344181835616	1.36013472044711e-21	8.95184044814638e-19	1.36013472044711e-21
SHD	-7.70402545567725	5.81470891747251e-10	-7.46752467914104	1.36305013361302e-21	5.81470891747251e-10	1.36305013361302e-21
KIAA1715	2.90262261909505	9.32272471813627e-22	2.95714295308348	1.37693757290363e-21	1.37693757290363e-21	9.32272471813627e-22
CRLF1	-7.89103014818653	2.85994360413734e-10	-7.65597992627704	1.39543359312884e-21	2.85994360413734e-10	1.39543359312884e-21
ACTN2	-6.44431480431794	2.22778043036544e-12	-6.2377902207113	1.41551828603924e-21	2.22778043036544e-12	1.41551828603924e-21
NR2F6	-3.67899734860118	1.29350663213298e-24	-3.61138207013775	1.43865445287511e-21	1.43865445287511e-21	1.29350663213298e-24
DYDC2	-8.34984113519817	4.33550154632059e-11	-9.21825620263246	1.43933828077424e-21	4.33550154632059e-11	1.43933828077424e-21
HPRT1	2.2151597444256	6.67007682579396e-29	2.27240675481615	1.45008238430878e-21	1.45008238430878e-21	6.67007682579396e-29
HIST1H1C	4.04935170323558	4.41183138874677e-21	4.10237799481846	1.48283854716276e-21	4.41183138874677e-21	1.48283854716276e-21
ETV6	2.27569355766246	8.97512437567392e-27	2.33399201100665	1.51467646822173e-21	1.51467646822173e-21	8.97512437567392e-27
FAM172BP	6.06020631256283	3.60359425037367e-14	5.99774955810767	1.5354971257409e-21	3.60359425037367e-14	1.5354971257409e-21
ERG	-8.42806044329155	3.18293200685095e-11	-9.29565535391951	1.5593585204599e-21	3.18293200685095e-11	1.5593585204599e-21
CLEC2D	4.00488571626564	9.1491831182033e-19	4.06103745436515	1.59348561554782e-21	9.1491831182033e-19	1.59348561554782e-21
FSD1L	3.57679340785323	2.16120606605571e-21	3.63254295027885	1.61197265948383e-21	2.16120606605571e-21	1.61197265948383e-21
SNX4	2.41362519949297	6.79266104317841e-24	2.47052759239388	1.61501911752079e-21	1.61501911752079e-21	6.79266104317841e-24
SHROOM4	-5.64264533326663	1.52793706428669e-25	-5.54620376952297	1.6614337706074e-21	1.6614337706074e-21	1.52793706428669e-25
TAGLN3	-5.12015739240079	1.03599659939825e-18	-5.01135888606311	1.68702128209876e-21	1.03599659939825e-18	1.68702128209876e-21
SMAD6	-8.53581355618956	3.01412640477954e-11	-9.40437004730433	1.72482220023387e-21	3.01412640477954e-11	1.72482220023387e-21
CACNA2D3	-7.46531856810484	1.49303374060464e-09	-7.22730360808578	1.72482220023387e-21	1.49303374060464e-09	1.72482220023387e-21
RPL9	2.33387588325905	1.6735239126498e-24	2.39064426901453	1.73039526113533e-21	1.73039526113533e-21	1.6735239126498e-24
HOPX	8.17311841130403	3.40984039439265e-11	7.89574542699821	1.73145839012315e-21	3.40984039439265e-11	1.73145839012315e-21
FAM26F	4.03988511818708	1.81037538499839e-24	4.08914327561827	1.7547359261722e-21	1.7547359261722e-21	1.81037538499839e-24
CD200R1	6.483007803264	4.0415359845093e-12	6.33700431436768	1.7727338110322e-21	4.0415359845093e-12	1.7727338110322e-21
EPB41L4B	-2.9411142853054	4.16605928895092e-36	-2.87988697402985	1.86039684500774e-21	1.86039684500774e-21	4.16605928895092e-36
NEGR1	-7.69529244967348	3.55132838738968e-10	-7.42593299410403	1.87231157793642e-21	3.55132838738968e-10	1.87231157793642e-21
DEF6	3.01947562891519	7.32237534956e-22	3.08039613367873	1.95684665545737e-21	1.95684665545737e-21	7.32237534956e-22
SLCO2A1	-8.67564542285093	1.23377248425367e-11	-9.54414003772157	1.98585682975838e-21	1.23377248425367e-11	1.98585682975838e-21
CAPZA1	2.29371745446785	7.93340499253259e-24	2.35034889157094	2.00628893294064e-21	2.00628893294064e-21	7.93340499253259e-24
ADSSL1	-5.57065794906216	1.58508931786246e-20	-5.46859489246195	2.007465703101e-21	1.58508931786246e-20	2.007465703101e-21
STXBP5L	-4.99883537030323	1.21664088119281e-25	-4.89498368824533	2.02274492014945e-21	2.02274492014945e-21	1.21664088119281e-25
CD248	-7.26558811683122	9.09662896342931e-11	-6.99765027487588	2.08706936222096e-21	9.09662896342931e-11	2.08706936222096e-21
RINL	2.56954954800536	1.21041878367476e-25	2.6286360827885	2.11384675429246e-21	2.11384675429246e-21	1.21041878367476e-25
KCNH8	-5.52231431224903	1.1917287866589e-19	-5.39565502614734	2.21385542782957e-21	1.1917287866589e-19	2.21385542782957e-21
AMH	-5.30320220219008	7.44904998475298e-24	-5.21686138123811	2.3175332634826e-21	2.3175332634826e-21	7.44904998475298e-24
KCNE3	-6.78122406404685	1.02781975347712e-09	-6.51342638509833	2.45806068409077e-21	1.02781975347712e-09	2.45806068409077e-21
GIPR	4.3515594721386	3.38898999482747e-23	4.39979027194463	2.47168176035152e-21	2.47168176035152e-21	3.38898999482747e-23
UHMK1	3.04144749377054	5.11266036578218e-18	3.09740757810039	2.47729152395955e-21	5.11266036578218e-18	2.47729152395955e-21
CAMP	7.04325053508467	1.18082129385797e-09	6.76393368163898	2.48338778437379e-21	1.18082129385797e-09	2.48338778437379e-21
SLC7A7	2.9438050014224	2.06204526571636e-23	3.00176179561995	2.60977574402297e-21	2.60977574402297e-21	2.06204526571636e-23
MMP25	-4.89258921924045	1.41618143145291e-24	-4.82218164821991	2.68777470927222e-21	2.68777470927222e-21	1.41618143145291e-24
TTN	2.43088885714854	1.13156882591605e-22	2.4869833718654	2.73111232379744e-21	2.73111232379744e-21	1.13156882591605e-22
ACAN	-8.55483862680678	2.07690412926416e-11	-9.42338846039317	2.87915361942304e-21	2.07690412926416e-11	2.87915361942304e-21
NCKAP1	-4.28244324671262	2.00109419043016e-23	-4.22497212568424	3.01430503796558e-21	3.01430503796558e-21	2.00109419043016e-23
CCDC50	2.15830584528692	4.51043469961728e-32	2.21628421350181	3.07617259581492e-21	3.07617259581492e-21	4.51043469961728e-32
AGTRAP	-2.89141597915436	1.34965441718824e-33	-2.83097662210259	3.18883762420417e-21	3.18883762420417e-21	1.34965441718824e-33
MFI2	3.50683858012939	5.08843540726183e-20	3.56782122496697	3.22984929070221e-21	5.08843540726183e-20	3.22984929070221e-21
RASSF2	2.49926397109095	2.79918996863778e-21	2.55689770640574	3.25790691492187e-21	3.25790691492187e-21	2.79918996863778e-21
RRN3P2	4.08979553628801	6.76812617626974e-22	4.12453167553361	3.49089912612565e-21	3.49089912612565e-21	6.76812617626974e-22
C21orf90	-5.93152893693502	5.7921485470472e-17	-5.79694411151998	3.53542712042767e-21	5.7921485470472e-17	3.53542712042767e-21
BFSP2	7.33404044847785	1.47818183746026e-09	7.04924277479241	3.60030013884116e-21	1.47818183746026e-09	3.60030013884116e-21
ONECUT2	-6.6392465917517	1.18732752215372e-14	-6.46765781477454	3.62978575765632e-21	1.18732752215372e-14	3.62978575765632e-21
POLK	3.59674876911469	4.46293187114657e-19	3.65125560611014	3.71240860362981e-21	4.46293187114657e-19	3.71240860362981e-21
LOC440905	-4.26126191924705	3.19574289323163e-33	-4.19131189395001	3.71699512305093e-21	3.71699512305093e-21	3.19574289323163e-33
DUSP22	2.27763570197868	3.44545569460704e-33	2.33829643390367	3.96417895569257e-21	3.96417895569257e-21	3.44545569460704e-33
DNAJC5B	8.52993381563426	9.69426052917129e-12	8.25451221371421	4.02554012051102e-21	9.69426052917129e-12	4.02554012051102e-21
LYNX1	-6.37147344275477	2.56919102337765e-16	-6.22267158153458	4.02554012051102e-21	2.56919102337765e-16	4.02554012051102e-21
PID1	-7.5827875186472	7.69747725883752e-10	-7.31348690953979	4.09840167780997e-21	7.69747725883752e-10	4.09840167780997e-21
TXNRD3	-5.03629675000581	4.31922413837356e-22	-4.94194544317485	4.12085065150477e-21	4.12085065150477e-21	4.31922413837356e-22
ESAM	6.30336688424741	5.15295173679707e-21	6.32738560766456	4.32421079808526e-21	5.15295173679707e-21	4.32421079808526e-21
MBNL3	3.26809537363407	1.03497701840059e-20	3.32378167664194	4.34850853638324e-21	1.03497701840059e-20	4.34850853638324e-21
KLHDC1	5.99690129295006	3.60528586534254e-12	5.89677004636783	4.37114170850413e-21	3.60528586534254e-12	4.37114170850413e-21
ZNF395	2.0515847951333	1.7625061857734e-37	2.11148575956849	4.53489211641957e-21	4.53489211641957e-21	1.7625061857734e-37
MFAP4	-5.33701751680983	9.70352138499386e-18	-5.21919086904819	4.63575793017588e-21	9.70352138499386e-18	4.63575793017588e-21
TSC22D3	2.860106016253	3.50047626462018e-20	2.9192885983714	4.6892795091436e-21	3.50047626462018e-20	4.6892795091436e-21
DYNLT3	3.23921678179044	1.73034274862881e-28	3.29183162618894	4.80685479689454e-21	4.80685479689454e-21	1.73034274862881e-28
CYP4X1	-8.31880257890951	5.79127606140572e-11	-9.18751915437701	4.8739736182241e-21	5.79127606140572e-11	4.8739736182241e-21
IGFBP6	-6.47413815404889	9.06404880323043e-15	-6.3098325103696	4.92551585821787e-21	9.06404880323043e-15	4.92551585821787e-21
NECAB2	-8.1500834614702	1.18245496563032e-10	-7.91757955390122	5.16229688988549e-21	1.18245496563032e-10	5.16229688988549e-21
PHF17	-2.45096806491839	2.02377207327064e-34	-2.39105399669922	5.22230084354333e-21	5.22230084354333e-21	2.02377207327064e-34
OSTalpha	-4.89675010041531	2.84849555855025e-20	-4.79568068760082	5.52077272808492e-21	2.84849555855025e-20	5.52077272808492e-21
MASP1	-6.79203826674248	6.93237655752928e-10	-6.52140477682085	5.58224591445641e-21	6.93237655752928e-10	5.58224591445641e-21
ACTA2	2.55304370929426	1.30652622429943e-27	2.61405806073602	5.69309843453881e-21	5.69309843453881e-21	1.30652622429943e-27
ZNF354C	-8.30226595870143	6.23191254443064e-11	-9.17015650097026	5.69538396407631e-21	6.23191254443064e-11	5.69538396407631e-21
CDA	-8.74425033883866	1.61771954043553e-11	-9.61320413974848	5.70674993924395e-21	1.61771954043553e-11	5.70674993924395e-21
ABCC8	-8.51577346448427	3.91302687203517e-11	-9.38484472928501	5.74761528406162e-21	3.91302687203517e-11	5.74761528406162e-21
TCL1B	-5.95482002081115	9.60830262721739e-15	-5.80588399875311	5.8480046004745e-21	9.60830262721739e-15	5.8480046004745e-21
PIK3R1	2.26392275382284	8.282394591998e-27	2.32247326543797	6.13531066673258e-21	6.13531066673258e-21	8.282394591998e-27
PHKA1	-3.91699980891104	2.57668765860767e-33	-3.83969848489782	6.14369723144108e-21	6.14369723144108e-21	2.57668765860767e-33
ANO1	-5.25149059179921	3.3888430388322e-23	-5.16477955610793	6.43279563811812e-21	6.43279563811812e-21	3.3888430388322e-23
FRMPD2	4.39214996355273	1.09523773044287e-21	4.43532143115381	6.58395040950409e-21	6.58395040950409e-21	1.09523773044287e-21
CRB3	-4.17253732622651	1.30971193425342e-29	-4.10075813226643	6.63170635043417e-21	6.63170635043417e-21	1.30971193425342e-29
CHST13	-7.06513949528398	7.87059695707846e-13	-6.85751455648277	6.65347648482674e-21	7.87059695707846e-13	6.65347648482674e-21
IRAK4	2.73357888449308	2.11866126800218e-24	2.78958039878274	6.71699839568851e-21	6.71699839568851e-21	2.11866126800218e-24
SPRYD7	2.68154265349626	8.53688107634462e-42	2.73868286538715	6.79123779381493e-21	6.79123779381493e-21	8.53688107634462e-42
DOCK4	-3.17431058921573	1.24185456477373e-37	-3.11119195738482	7.25954980304393e-21	7.25954980304393e-21	1.24185456477373e-37
TTC39C	2.2452401767142	9.45291932396777e-27	2.30212794826411	7.29895283110665e-21	7.29895283110665e-21	9.45291932396777e-27
SHANK3	-5.29405932401446	1.27350544184255e-25	-5.22450810962783	7.34879988813387e-21	7.34879988813387e-21	1.27350544184255e-25
CDON	-5.68600190210556	7.89342985443375e-23	-5.63463222219175	7.44649799689595e-21	7.44649799689595e-21	7.89342985443375e-23
CNTN2	-5.87782439407957	2.21247842354091e-18	-5.75813560643999	7.67979422198452e-21	2.21247842354091e-18	7.67979422198452e-21
C19orf38	4.73433847419089	5.72511076627926e-15	4.75490166052206	7.84767051350713e-21	5.72511076627926e-15	7.84767051350713e-21
ATG4A	3.03688135745334	2.62234562850937e-34	3.0925436045504	8.01049237392704e-21	8.01049237392704e-21	2.62234562850937e-34
RHOU	-5.41014267578652	1.03585733250101e-21	-5.34251397249957	8.16625362533859e-21	8.16625362533859e-21	1.03585733250101e-21
GABARAPL1	-3.14656494991245	2.50687049560214e-24	-3.08767941463412	8.33340301143481e-21	8.33340301143481e-21	2.50687049560214e-24
RAB17	-5.18079042884257	2.48664883997756e-23	-5.10465835331071	8.35113413338108e-21	8.35113413338108e-21	2.48664883997756e-23
TSGA10IP	-8.98491044371922	6.30374439495655e-12	-9.8537365593106	8.4165550219751e-21	6.30374439495655e-12	8.4165550219751e-21
FAM116B	4.08513529784567	4.11334455703655e-20	4.14414494463886	8.47348340886049e-21	4.11334455703655e-20	8.47348340886049e-21
LYN	2.10501234284441	2.40614624537392e-28	2.16393871510559	8.49179254114026e-21	8.49179254114026e-21	2.40614624537392e-28
PARP10	3.97075173998178	1.13317681573618e-18	4.0324327888229	8.57070502259437e-21	1.13317681573618e-18	8.57070502259437e-21
CLCN2	-3.62376812584609	2.53632827994495e-33	-3.56649774946116	8.6051658408151e-21	8.6051658408151e-21	2.53632827994495e-33
MAT1A	-5.87533473683985	1.31188418061589e-19	-5.76597951358954	8.66109856016876e-21	1.31188418061589e-19	8.66109856016876e-21
IFIT5	3.00972512419304	1.37431071872749e-27	3.06329729811124	8.66537119903011e-21	8.66537119903011e-21	1.37431071872749e-27
ASGR1	-5.66840134573864	8.02613800808157e-20	-5.55591014680601	8.83639400676699e-21	8.02613800808157e-20	8.83639400676699e-21
CKAP4	-2.37715722304337	4.68139501881116e-45	-2.31673075230442	9.14749976284942e-21	9.14749976284942e-21	4.68139501881116e-45
KLHDC7B	8.51004370792481	1.19418399212432e-11	8.24094552088114	9.32771445349697e-21	1.19418399212432e-11	9.32771445349697e-21
KLK1	3.22806751257455	3.60106277295269e-31	3.28878557581142	9.33349635355093e-21	9.33349635355093e-21	3.60106277295269e-31
DPY19L2P2	3.67047426779415	3.74209802055878e-23	3.72729033565266	9.65382901049252e-21	9.65382901049252e-21	3.74209802055878e-23
NINJ2	5.80349629169775	1.94468102567996e-20	5.83163273648784	9.94789417450793e-21	1.94468102567996e-20	9.94789417450793e-21
ODF3B	6.37196927994624	4.07636415576011e-18	6.36146533320271	9.96450707602428e-21	4.07636415576011e-18	9.96450707602428e-21
C16orf96	-7.06079434516417	1.66725907145012e-10	-6.79480670017402	1.0368607807871e-20	1.66725907145012e-10	1.0368607807871e-20
SEMA6D	-5.00796710231606	1.06786539753459e-24	-4.91182276031832	1.04782628430274e-20	1.04782628430274e-20	1.06786539753459e-24
ARHGAP23	-4.48007788496384	7.63862159718557e-23	-4.41646528003018	1.06535901314258e-20	1.06535901314258e-20	7.63862159718557e-23
ZDHHC15	-5.90076373895354	1.12510961708902e-17	-5.75871045411145	1.07853294086408e-20	1.12510961708902e-17	1.07853294086408e-20
DAAM2	-4.46547546563187	3.14412747672454e-26	-4.3851247634639	1.10359890107157e-20	1.10359890107157e-20	3.14412747672454e-26
PLA2G7	-7.55346771569506	9.71962540887447e-10	-7.28651528148559	1.11907401041267e-20	9.71962540887447e-10	1.11907401041267e-20
COBLL1	-7.4502327084707	1.49070238707016e-09	-7.18152150625131	1.20140541874625e-20	1.49070238707016e-09	1.20140541874625e-20
PHLDA1	-3.62534535376051	7.11547156874438e-24	-3.56429967204801	1.21540534729878e-20	1.21540534729878e-20	7.11547156874438e-24
DTNB	-2.61490950816027	1.23832953588542e-45	-2.55102876165186	1.2176583866524e-20	1.2176583866524e-20	1.23832953588542e-45
CDC42EP2	-3.91108133932459	2.41626613563042e-31	-3.85227883729121	1.22993318677338e-20	1.22993318677338e-20	2.41626613563042e-31
IAH1	2.37269652093337	1.37917898098328e-33	2.43060911912361	1.25047487047521e-20	1.25047487047521e-20	1.37917898098328e-33
CHGB	-5.59345349647767	1.32961310809463e-17	-5.4670730975385	1.272219536147e-20	1.32961310809463e-17	1.272219536147e-20
WWC1	-3.03355024023933	6.10298047446307e-26	-2.97187201611302	1.27395685141621e-20	1.27395685141621e-20	6.10298047446307e-26
C9orf103	3.86185059923697	1.49047831360953e-23	3.90720308341147	1.2809074936162e-20	1.2809074936162e-20	1.49047831360953e-23
WLS	-5.45151208855252	5.26882091041029e-15	-5.31913269927892	1.28591949612306e-20	5.26882091041029e-15	1.28591949612306e-20
AMBP	-6.12278040971627	3.49368664995936e-13	-5.95254285048457	1.29142468752036e-20	3.49368664995936e-13	1.29142468752036e-20
IL20RA	-8.4686916525406	5.34944237897661e-11	-9.33806644031741	1.35078803149758e-20	5.34944237897661e-11	1.35078803149758e-20
SLC38A7	-3.06373533751635	9.92506823272627e-30	-3.00332290782512	1.39509000855764e-20	1.39509000855764e-20	9.92506823272627e-30
IL34	-5.26644676188969	1.78749245359002e-18	-5.16535749586787	1.41373682383559e-20	1.78749245359002e-18	1.41373682383559e-20
AKR1C3	-8.26766956315375	1.18777388835883e-10	-9.13721795284852	1.41963020121719e-20	1.18777388835883e-10	1.41963020121719e-20
XIST	12.8075658318595	3.58136990428368e-18	12.8222283929675	1.42541043158364e-20	3.58136990428368e-18	1.42541043158364e-20
GATA3	5.79232702921331	9.98812646653305e-18	5.84080106153823	1.44032877936992e-20	9.98812646653305e-18	1.44032877936992e-20
ALG10B	3.43804737267772	3.43298879871307e-20	3.49062737018958	1.55525939869952e-20	3.43298879871307e-20	1.55525939869952e-20
ITGA3	-3.4938436028701	4.99335063739289e-25	-3.4279220469341	1.59454922570144e-20	1.59454922570144e-20	4.99335063739289e-25
DEPTOR	-4.69539823702131	1.05191766747876e-22	-4.5965727107456	1.59976976061993e-20	1.59976976061993e-20	1.05191766747876e-22
SSFA2	2.47398691472983	1.38021011793665e-30	2.53092060877033	1.76466765204433e-20	1.76466765204433e-20	1.38021011793665e-30
LOC100507421	-3.02326767947466	1.21195285616617e-29	-2.96300861377728	1.82903750667385e-20	1.82903750667385e-20	1.21195285616617e-29
NIM1	9.34543205584508	1.85105400943734e-13	9.81404123235548	1.93866593130191e-20	1.85105400943734e-13	1.93866593130191e-20
LIX1L	3.46534413970891	4.83586359373073e-25	3.51727068177745	1.95095230974356e-20	1.95095230974356e-20	4.83586359373073e-25
PDE4B	2.55851975531047	3.07938011068839e-23	2.61929323258607	1.97791146451097e-20	1.97791146451097e-20	3.07938011068839e-23
C14orf182	7.92277218748025	9.48688131293781e-11	7.62701941555413	2.01616708242953e-20	9.48688131293781e-11	2.01616708242953e-20
LRRC4	-4.22390378443112	9.33694659852296e-26	-4.16533381401669	2.0591323893971e-20	2.0591323893971e-20	9.33694659852296e-26
ST8SIA5	-5.53651300648281	1.04229217448461e-17	-5.40781888765792	2.09891675005416e-20	1.04229217448461e-17	2.09891675005416e-20
PBK	2.75031998634168	1.58540285907125e-25	2.80491110824918	2.13607929714896e-20	2.13607929714896e-20	1.58540285907125e-25
LOC399815	4.19530801101286	2.6255325654846e-18	4.22095581291801	2.18207741233756e-20	2.6255325654846e-18	2.18207741233756e-20
CC2D2A	-3.88389111426626	7.78824034404882e-32	-3.82319948857365	2.20220275920418e-20	2.20220275920418e-20	7.78824034404882e-32
FSTL4	-5.47805544407608	3.5969818845596e-18	-5.3677876648512	2.23844641903249e-20	3.5969818845596e-18	2.23844641903249e-20
